          k03DCutoffRatio                     ReB0                     ImB0
        -1.27125708569523         1.33284198251816         2.29037231632559
        -1.26958986328776         1.33977604110962         2.28723035422958
        -1.26792264088029         1.34671617595725         2.28406859252478
        -1.26625541847282         1.35366248867266         2.28088684256917
        -1.26458819606536         1.36061508102605         2.27768491319573
        -1.26292097365789         1.36757405495458         2.27446261066744
        -1.26125375125042         1.37453951257064         2.27121973863127
        -1.25958652884295         1.38151155617018         2.26795609807106
        -1.25791930643548         1.38849028824107         2.26467148725942
        -1.25625208402801         1.39547581147138         2.26136570170838
        -1.25458486162054         1.40246822875773           2.258038534119
        -1.25291763921307         1.40946764321363         2.25468977432978
         -1.2512504168056         1.41647415817778         2.25131920926386
        -1.24958319439813         1.42348787722249         2.24792662287494
        -1.24791597199066         1.43050890416197         2.24451179609196
        -1.24624874958319         1.43753734306075         2.24107450676244
        -1.24458152717573         1.44457329824206         2.23761452959448
        -1.24291430476826         1.45161687429622         2.23413163609734
        -1.24124708236079         1.45866817608906         2.23062559452061
        -1.23957985995332          1.4657273087704         2.22709616979183
        -1.23791263754585         1.47279437778247         2.22354312345272
        -1.23624541513838         1.47986948886842         2.21996621359364
        -1.23457819273091         1.48695274808083         2.21636519478662
        -1.23291097032344         1.49404426179023         2.21273981801661
        -1.23124374791597         1.50114413669371         2.20908983061103
         -1.2295765255085         1.50825247982348         2.20541497616755
        -1.22790930310103         1.51536939855549         2.20171499448005
        -1.22624208069356         1.52249500061813         2.19798962146268
         -1.2245748582861         1.52962939410092         2.19423858907195
        -1.22290763587863         1.53677268746323         2.19046162522688
        -1.22124041347116         1.54392498954305         2.18665845372698
        -1.21957319106369         1.55108640956582         2.18282879416821
        -1.21790596865622         1.55825705715329         2.17897236185658
        -1.21623874624875         1.56543704233243         2.17508886771962
        -1.21457152384128         1.57262647554433         2.17117801821542
        -1.21290430143381         1.57982546765327         2.16723951523921
        -1.21123707902634         1.58703412995569         2.16327305602752
        -1.20956985661887         1.59425257418934         2.15927833305963
         -1.2079026342114         1.60148091254241         2.15525503395645
        -1.20623541180393         1.60871925766275         2.15120284137653
        -1.20456818939647         1.61596772266711         2.14712143290928
          -1.202900966989         1.62322642115047         2.14301048096514
        -1.20123374458153         1.63049546719543          2.1388696526628
        -1.19956652217406         1.63777497538164          2.1346986097131
        -1.19789929976659         1.64506506079534         2.13049700829979
        -1.19623207735912          1.6523658390389         2.12626449895678
        -1.19456485495165         1.65967742624047         2.12200072644194
        -1.19289763254418         1.66699993906373         2.11770532960719
        -1.19123041013671         1.67433349471761         2.11337794126491
        -1.18956318772924         1.68167821096623         2.10901818805033
        -1.18789596532177         1.68903420613878         2.10462569027997
         -1.1862287429143         1.69640159913955         2.10020006180577
        -1.18456152050684         1.70378050945804         2.09574090986499
        -1.18289429809937         1.71117105717914         2.09124783492546
         -1.1812270756919         1.71857336299335         2.08672043052625
        -1.17955985328443         1.72598754820372         2.08215828311344
        -1.17789263087696         1.73341373475014         2.07756097187083
        -1.17622540846949         1.74085204519904         2.07292806854542
        -1.17455818606202          1.7483026027679         2.06825913726748
        -1.17289096365455         1.75576553133252         2.06355373436491
        -1.17122374124708         1.76324095543781         2.05881140817181
        -1.16955651883961         1.77072900030872         2.05403169883086
        -1.16788929643214         1.77822979186125         2.04921413808945
        -1.16622207402467         1.78574345671358         2.04435824908912
        -1.16455485161721          1.7932701221973         2.03946354614824
        -1.16288762920974         1.80080991636873         2.03452953453747
        -1.16122040680227         1.80836296802042         2.02955571024782
         -1.1595531843948         1.81592940669266         2.02454155975103
        -1.15788596198733         1.82350936268518         2.01948655975177
        -1.15621873957986         1.83110296706899         2.01439017693158
        -1.15455151717239         1.83871035169823         2.00925186768399
        -1.15288429476492         1.84633164922228         2.00407107784057
        -1.15121707235745         1.85396699309793         1.99884724238741
        -1.14954984994998         1.86161651760164         1.99357978517176
        -1.14788262754251         1.86928035784201         1.98826811859825
        -1.14621540513505         1.87695864977238         1.98291164331439
        -1.14454818272758         1.88465153020347         1.97750974788473
        -1.14288096032011         1.89235913681947         1.97206180845324
        -1.14121373791264         1.90008160817829         1.96656718839342
        -1.13954651550517         1.90781908374381         1.96102523794548
         -1.1378792930977         1.91557170388641         1.95543529384014
        -1.13621207069023         1.92333960989652         1.94979667890826
        -1.13454484828276         1.93112294401069         1.94410870167579
        -1.13287762587529         1.93892184940658         1.93837065594328
        -1.13121040346782         1.94673647022942         1.93258182034919
        -1.12954318106035         1.95456695160297         1.92674145791636
        -1.12787595865288         1.96241343964376         1.92084881558057
        -1.12620873624542         1.97027608147554         1.91490312370065
        -1.12454151383795         1.97815502524387         1.90890359554892
        -1.12287429143048          1.9860504201309         1.90284942678122
        -1.12120706902301         1.99396241637037         1.89673979488534
        -1.11953984661554         2.00189116526271         1.89057385860684
        -1.11787262420807         2.00983681919045         1.88435075735111
         -1.1162054018006         2.01779953163369         1.87806961056042
        -1.11453817939313          2.0257794571859         1.87172951706463
        -1.11287095698566         2.03377675156979          1.8653295544042
        -1.11120373457819         2.04179157165351         1.85886877812408
        -1.10953651217072         2.04982407546698         1.85234622103682
        -1.10786928976325         2.05787442221845         1.84576089245325
        -1.10620206735579         2.06594277231128         1.83911177737905
        -1.10453484494832         2.07402928736097         1.83239783567516
        -1.10286762254085         2.08213413021235         1.82561800118018
        -1.10120040013338         2.09025746495711          1.8187711807924
        -1.09953317772591         2.09839945695141          1.8118562535094
        -1.09786595531844         2.10656027283388         1.80487206942256
        -1.09619873291097          2.1147400805438         1.79781744866387
         -1.0945315105035          2.1229390493395         1.79069118030242
        -1.09286428809603         2.13115734981706         1.78349202118723
        -1.09119706568856         2.13939515392929         1.77621869473351
        -1.08952984328109         2.14765263500485         1.76886988964859
        -1.08786262087362         2.15592996776785         1.76144425859407
        -1.08619539846616         2.16422732835751          1.7539404167799
        -1.08452817605869         2.17254489434822         1.74635694048641
        -1.08286095365122         2.18088284476987          1.7386923655093
        -1.08119373124375         2.18924136012846         1.73094518552294
        -1.07952650883628         2.19762062242701         1.72311385035635
        -1.07785928642881         2.20602081518673         1.71519676417619
        -1.07619206402134         2.21444212346862         1.70719228357042
        -1.07452484161387         2.22288473389521         1.69909871552595
         -1.0728576192064         2.23134883467279         1.69091431529281
        -1.07119039679893         2.23983461561384         1.68263728412698
        -1.06952317439146         2.24834226815991         1.67426576690333
        -1.06785595198399         2.25687198540468         1.66579784958911
        -1.06618872957653         2.26542396211755         1.65723155656809
        -1.06452150716906         2.27399839476747         1.64856484780411
        -1.06285428476159         2.28259548154715         1.63979561583209
        -1.06118706235412         2.29121542239763         1.63092168256332
        -1.05951983994665         2.29985841903328         1.62194079589082
        -1.05785261753918         2.30852467496715           1.612850626079
        -1.05618539513171         2.31721439553664          1.6036487619205
        -1.05451817272424         2.32592778792971         1.59433270664157
        -1.05285095031677         2.33466506121139         1.58489987353522
         -1.0511837279093         2.34342642635072         1.57534758129966
        -1.04951650550183         2.35221209624816         1.56567304905705
        -1.04784928309436         2.36102228576337         1.55587339102524
         -1.0461820606869         2.36985721174351         1.54594561081208
        -1.04451483827943         2.37871709305186          1.5358865952991
        -1.04284761587196         2.38760215059708         1.52569310807725
        -1.04118039346449         2.39651260736272         1.51536178239396
        -1.03951317105702         2.40544868843744         1.50488911356578
        -1.03784594864955         2.41441062103932         1.49427145080586
        -1.03617872624208         2.42339863457183         1.48350498840994
        -1.03451150383461         2.43241296061806         1.47258575623759
        -1.03284428142714          2.4414538329978         1.46150960941817
        -1.03117705901967         2.45052148779394         1.45027221720244
         -1.0295098366122          2.4596161633856         1.43886905087076
        -1.02784261420473         2.46873810048191         1.42729537059804
        -1.02617539179727         2.47788754215629         1.41554621116226
         -1.0245081693898          2.4870647338813         1.40361636636917
        -1.02284094698233         2.49626992356412         1.39150037204815
        -1.02117372457486         2.50550336158258         1.37919248745496
        -1.01950650216739         2.51476530082181         1.36668667489374
        -1.01783927975992         2.52405599671156         1.35397657734435
        -1.01617205735245         2.53337570726408         1.34105549384949
        -1.01450483494498         2.54272469311272          1.3279163523799
        -1.01283761253751         2.55210321755114         1.31455167985242
        -1.01117039013004         2.56151154657325         1.30095356892545
        -1.00950316772257         2.57094994891379          1.2871136411356
        -1.00783594531511         2.58041869608963         1.27302300586798
        -1.00616872290764         2.58991806244186         1.25867221456702
        -1.00450150050017          2.5994483251785         1.24405120949164
         -1.0028342780927         2.60900976441804         1.22914926619525
        -1.00116705568523         2.61860266323377         1.21395492876046
       -0.999499833277759         2.62822730769882         1.19845593663628
        -0.99783261087029         2.63788398693206         1.18263914170146
       -0.996165388462821         2.64757299314948         1.16649041390274
       -0.994498166055352         2.65729462169305         1.14999453347558
       -0.992830943647883         2.66704917110276         1.13313506733023
       -0.991163721240413         2.67683694316506         1.11589422665263
       -0.989496498832944         2.68665824294069         1.09825270209611
       -0.987829276425475         2.69651337883392         1.08018947208159
       -0.986162054018006         2.70640266264002         1.06168157862268
       -0.984494831610537         2.71632640959824         1.04270386366533
       -0.982827609203068          2.7262849384458         1.02322865706701
       -0.981160386795598         2.73627857147285         1.00322540487802
       -0.979493164388129         2.74630763457845        0.982660223301101
        -0.97782594198066         2.75637245732765        0.961495359266791
       -0.976158719573191         2.76647337300957        0.939688532491157
       -0.974491497165722         2.77661071869662         0.91719212546323
       -0.972824274758253         2.78678483530482        0.893952175954806
       -0.971157052350784         2.79699606765528        0.869907109674634
       -0.969489829943314         2.80724476453687        0.844986125943785
       -0.967822607535845         2.81753127877002        0.819107112446429
       -0.966155385128376         2.82785596726321        0.792173909056838
       -0.964488162720907         2.83821919111402        0.764072653210992
       -0.962820940313438         2.84862131562421        0.734666798595284
       -0.961153717905969         2.85906271040395        0.703790165192137
       -0.959486495498499         2.86954374943323        0.671236975366181
        -0.95781927309103         2.88006481113348        0.636747102959236
       -0.956152050683561         2.89062627844061        0.599983378459356
       -0.954484828276092         2.90122853887957        0.560494988969147
       -0.952817605868623         2.91187198464029        0.517654866053342
       -0.951150383461154         2.92255701265521        0.470544078479613
       -0.949483161053684         2.93328402467827        0.417715180403485
       -0.947815938646215         2.94405342736564        0.356630137885046
       -0.946148716238746         2.95486563234947        0.281965750602159
       -0.944481493831277         2.96572105635895        0.177314691073686
       -0.942814271423808         2.84619034938488                        0
       -0.941147049016339         2.73093690268001                        0
        -0.93947982660887         2.65928765788442                        0
       -0.937812604201401         2.60369687210729                        0
       -0.936145381793931         2.55720166743684                        0
       -0.934478159386462         2.51675378375558                        0
       -0.932810936978993         2.48069550919468                        0
       -0.931143714571524         2.44800717425038                        0
       -0.929476492164055         2.41800893938788                        0
       -0.927809269756586         2.39022087288795                        0
       -0.926142047349116         2.36428935755986                        0
       -0.924474824941647         2.33994502922236                        0
       -0.922807602534178         2.31697716080865                        0
       -0.921140380126709          2.2952172583116                        0
        -0.91947315771924         2.27452811836617                        0
       -0.917805935311771         2.25479627783753                        0
       -0.916138712904301         2.23592665312271                        0
       -0.914471490496832         2.21783864009351                        0
       -0.912804268089363         2.20046321613656                        0
       -0.911137045681894         2.18374074669198                        0
       -0.909469823274425         2.16761929777904                        0
       -0.907802600866956         2.15205331887731                        0
       -0.906135378459487         2.13700260149542                        0
       -0.904468156052017         2.12243144607888                        0
       -0.902800933644548         2.10830798852215                        0
       -0.901133711237079         2.09460365046867                        0
        -0.89946648882961         2.08129268670544                        0
       -0.897799266422141         2.06835180950218                        0
       -0.896132044014672         2.05575987450462                        0
       -0.894464821607202         2.04349761630392                        0
       -0.892797599199733         2.03154742440884                        0
       -0.891130376792264         2.01989315234254                        0
       -0.889463154384795         2.00851995406806                        0
       -0.887795931977326         1.99741414311759                        0
       -0.886128709569857         1.98656307069368                        0
       -0.884461487162387          1.9759550197149                        0
       -0.882794264754918         1.96557911233248                        0
       -0.881127042347449         1.95542522888547                        0
        -0.87945981993998          1.9454839366141                        0
       -0.877792597532511         1.93574642673518                        0
       -0.876125375125042         1.92620445871303                        0
       -0.874458152717573         1.91685031074706                        0
       -0.872790930310103         1.90767673565024                        0
       -0.871123707902634          1.8986769214195                        0
       -0.869456485495165         1.88984445590332                        0
       -0.867789263087696           1.881173295059                        0
       -0.866122040680227         1.87265773436447                        0
       -0.864454818272758         1.86429238301065                        0
       -0.862787595865288         1.85607214055142                        0
       -0.861120373457819          1.8479921757317                        0
        -0.85945315105035         1.84004790725091                        0
       -0.857785928642881         1.83223498625033                        0
       -0.856118706235412         1.82454928033972                        0
       -0.854451483827943         1.81698685900127                        0
       -0.852784261420473         1.80954398022891                        0
       -0.851117039013004          1.8022170782778                        0
       -0.849449816605535         1.79500275241357                        0
       -0.847782594198066         1.78789775656361                        0
       -0.846115371790597          1.7808989897838                        0
       -0.844448149383128         1.77400348746374                        0
       -0.842780926975659         1.76720841320176                        0
       -0.841113704568189         1.76051105128883                        0
        -0.83944648216072         1.75390879974639                        0
       -0.837779259753251         1.74739916386938                        0
       -0.836112037345782         1.74097975023031                        0
       -0.834444814938313         1.73464826110503                        0
       -0.832777592530844         1.72840248928445                        0
       -0.831110370123374         1.72224031324035                        0
       -0.829443147715905         1.71615969261602                        0
       -0.827775925308436          1.7101586640158                        0
       -0.826108702900967         1.70423533706945                        0
       -0.824441480493498         1.69838789075002                        0
       -0.822774258086029         1.69261456992554                        0
       -0.821107035678559         1.68691368212661                        0
        -0.81943981327109         1.68128359451378                        0
       -0.817772590863621         1.67572273102981                        0
       -0.816105368456152         1.67022956972323                        0
       -0.814438146048683          1.6648026402309                        0
       -0.812770923641214         1.65944052140818                        0
       -0.811103701233745         1.65414183909621                        0
       -0.809436478826275         1.64890526401694                        0
       -0.807769256418806           1.643729509787                        0
       -0.806102034011337          1.6386133310423                        0
       -0.804434811603868         1.63355552166606                        0
       -0.802767589196399         1.62855491311335                        0
        -0.80110036678893         1.62361037282574                        0
        -0.79943314438146          1.6187208027304                        0
       -0.797765921973991         1.61388513781802                        0
       -0.796098699566522         1.60910234479477                        0
       -0.794431477159053         1.60437142080355                        0
       -0.792764254751584         1.59969139221021                        0
       -0.791097032344115         1.59506131345034                        0
       -0.789429809936645         1.59048026593628                        0
       -0.787762587529176         1.58594735701207                        0
       -0.786095365121707          1.5814617189652                        0
       -0.784428142714238           1.577022508083                        0
       -0.782760920306769         1.57262890375471                        0
         -0.7810936978993         1.56828010761581                        0
       -0.779426475491831         1.56397534273242                        0
       -0.777759253084361         1.55971385282343                        0
       -0.776092030676892         1.55549490151818                        0
       -0.774424808269423          1.5513177716479                        0
       -0.772757585861954          1.5471817645689                        0
       -0.771090363454485         1.54308619951586                        0
       -0.769423141047016         1.53903041298368                        0
       -0.767755918639546         1.53501375813621                        0
       -0.766088696232077         1.53103560424059                        0
       -0.764421473824608          1.5270953361258                        0
       -0.762754251417139         1.52319235366422                        0
        -0.76108702900967          1.5193260712749                        0
       -0.759419806602201         1.51549591744761                        0
       -0.757752584194731         1.51170133428655                        0
       -0.756085361787262         1.50794177707264                        0
       -0.754418139379793         1.50421671384366                        0
       -0.752750916972324         1.50052562499128                        0
       -0.751083694564855         1.49686800287405                        0
       -0.749416472157386         1.49324335144583                        0
       -0.747749249749917         1.48965118589865                        0
       -0.746082027342448         1.48609103231959                        0
       -0.744414804934978         1.48256242736076                        0
       -0.742747582527509         1.47906491792194                        0
        -0.74108036012004         1.47559806084529                        0
       -0.739413137712571          1.4721614226215                        0
       -0.737745915305102         1.46875457910689                        0
       -0.736078692897633         1.46537711525102                        0
       -0.734411470490163         1.46202862483428                        0
       -0.732744248082694         1.45870871021501                        0
       -0.731077025675225          1.4554169820858                        0
       -0.729409803267756         1.45215305923853                        0
       -0.727742580860287         1.44891656833773                        0
       -0.726075358452818         1.44570714370198                        0
       -0.724408136045348         1.44252442709296                        0
       -0.722740913637879         1.43936806751185                        0
        -0.72107369123041         1.43623772100272                        0
       -0.719406468822941         1.43313305046271                        0
       -0.717739246415472         1.43005372545864                        0
       -0.716072024008003         1.42699942204983                        0
       -0.714404801600534         1.42396982261682                        0
       -0.712737579193064         1.42096461569583                        0
       -0.711070356785595         1.41798349581872                        0
       -0.709403134378126         1.41502616335812                        0
       -0.707735911970657         1.41209232437768                        0
       -0.706068689563188         1.40918169048713                        0
       -0.704401467155719         1.40629397870201                        0
       -0.702734244748249         1.40342891130788                        0
        -0.70106702234078         1.40058621572883                        0
       -0.699399799933311         1.39776562440014                        0
       -0.697732577525842         1.39496687464489                        0
       -0.696065355118373         1.39218970855447                        0
       -0.694398132710904         1.38943387287269                        0
       -0.692730910303434         1.38669911888354                        0
       -0.691063687895965         1.38398520230226                        0
       -0.689396465488496         1.38129188316982                        0
       -0.687729243081027          1.3786189257505                        0
       -0.686062020673558         1.37596609843254                        0
       -0.684394798266089         1.37333317363174                        0
        -0.68272757585862         1.37071992769795                        0
        -0.68106035345115         1.36812614082423                        0
       -0.679393131043681         1.36555159695868                        0
       -0.677725908636212         1.36299608371886                        0
       -0.676058686228743         1.36045939230864                        0
       -0.674391463821274         1.35794131743742                        0
       -0.672724241413805         1.35544165724165                        0
       -0.671057019006335         1.35296021320859                        0
       -0.669389796598866         1.35049679010221                        0
       -0.667722574191397          1.3480511958911                        0
       -0.666055351783928         1.34562324167846                        0
       -0.664388129376459         1.34321274163397                        0
        -0.66272090696899         1.34081951292757                        0
        -0.66105368456152         1.33844337566499                        0
       -0.659386462154051         1.33608415282504                        0
       -0.657719239746582         1.33374167019868                        0
       -0.656052017339113         1.33141575632956                        0
       -0.654384794931644         1.32910624245631                        0
       -0.652717572524175         1.32681296245624                        0
       -0.651050350116706         1.32453575279057                        0
       -0.649383127709236         1.32227445245111                        0
       -0.647715905301767          1.3200289029083                        0
       -0.646048682894298          1.3177989480606                        0
       -0.644381460486829         1.31558443418519                        0
        -0.64271423807936         1.31338520988996                        0
       -0.641047015671891         1.31120112606667                        0
       -0.639379793264421         1.30903203584534                        0
       -0.637712570856952         1.30687779454976                        0
       -0.636045348449483         1.30473825965415                        0
       -0.634378126042014         1.30261329074087                        0
       -0.632710903634545          1.3005027494592                        0
       -0.631043681227076         1.29840649948513                        0
       -0.629376458819606         1.29632440648213                        0
       -0.627709236412137         1.29425633806289                        0
       -0.626042014004668         1.29220216375197                        0
       -0.624374791597199         1.29016175494941                        0
        -0.62270756918973         1.28813498489513                        0
       -0.621040346782261         1.28612172863424                        0
       -0.619373124374792         1.28412186298318                        0
       -0.617705901967322         1.28213526649661                        0
       -0.616038679559853         1.28016181943516                        0
       -0.614371457152384         1.27820140373384                        0
       -0.612704234744915         1.27625390297128                        0
       -0.611037012337446         1.27431920233962                        0
       -0.609369789929977         1.27239718861516                        0
       -0.607702567522507         1.27048775012957                        0
       -0.606035345115038          1.2685907767419                        0
       -0.604368122707569         1.26670615981114                        0
         -0.6027009003001         1.26483379216943                        0
       -0.601033677892631         1.26297356809583                        0
       -0.599366455485162         1.26112538329079                        0
       -0.597699233077692         1.25928913485106                        0
       -0.596032010670223         1.25746472124521                        0
       -0.594364788262754         1.25565204228976                        0
       -0.592697565855285         1.25385099912571                        0
       -0.591030343447816         1.25206149419568                        0
       -0.589363121040347         1.25028343122153                        0
       -0.587695898632878         1.24851671518241                        0
       -0.586028676225409         1.24676125229339                        0
       -0.584361453817939         1.24501694998444                        0
        -0.58269423141047         1.24328371687994                        0
       -0.581027009003001         1.24156146277859                        0
       -0.579359786595532         1.23985009863374                        0
       -0.577692564188063          1.2381495365342                        0
       -0.576025341780594         1.23645968968534                        0
       -0.574358119373124         1.23478047239072                        0
       -0.572690896965655         1.23311180003398                        0
       -0.571023674558186          1.2314535890612                        0
       -0.569356452150717         1.22980575696356                        0
       -0.567689229743248         1.22816822226042                        0
       -0.566022007335779         1.22654090448269                        0
       -0.564354784928309         1.22492372415655                        0
        -0.56268756252084         1.22331660278755                        0
       -0.561020340113371         1.22171946284496                        0
       -0.559353117705902          1.2201322277465                        0
       -0.557685895298433         1.21855482184335                        0
       -0.556018672890964         1.21698717040541                        0
       -0.554351450483495         1.21542919960698                        0
       -0.552684228076025         1.21388083651257                        0
       -0.551017005668556         1.21234200906314                        0
       -0.549349783261087         1.21081264606248                        0
       -0.547682560853618         1.20929267716394                        0
       -0.546015338446149         1.20778203285739                        0
        -0.54434811603868         1.20628064445644                        0
        -0.54268089363121         1.20478844408592                        0
       -0.541013671223741         1.20330536466955                        0
       -0.539346448816272         1.20183133991792                        0
       -0.537679226408803         1.20036630431664                        0
       -0.536012004001334         1.19891019311476                        0
       -0.534344781593865         1.19746294231338                        0
       -0.532677559186395         1.19602448865447                        0
       -0.531010336778926         1.19459476960994                        0
       -0.529343114371457         1.19317372337089                        0
       -0.527675891963988         1.19176128883704                        0
       -0.526008669556519          1.1903574056064                        0
        -0.52434144714905         1.18896201396509                        0
       -0.522674224741581         1.18757505487739                        0
       -0.521007002334111         1.18619646997596                        0
       -0.519339779926642         1.18482620155219                        0
       -0.517672557519173          1.1834641925468                        0
       -0.516005335111704         1.18211038654056                        0
       -0.514338112704235         1.18076472774524                        0
       -0.512670890296766         1.17942716099463                        0
       -0.511003667889296         1.17809763173577                        0
       -0.509336445481827         1.17677608602039                        0
       -0.507669223074358         1.17546247049643                        0
       -0.506002000666889         1.17415673239969                        0
        -0.50433477825942         1.17285881954575                        0
       -0.502667555851951          1.1715686803219                        0
       -0.501000333444481         1.17028626367927                        0
       -0.499333111037013         1.16901151912512                        0
       -0.497665888629543         1.16774439671523                        0
       -0.495998666222074         1.16648484704643                        0
       -0.494331443814605         1.16523282124926                        0
       -0.492664221407136         1.16398827098076                        0
       -0.490996998999667         1.16275114841739                        0
       -0.489329776592197         1.16152140624808                        0
       -0.487662554184728         1.16029899766733                        0
       -0.485995331777259         1.15908387636857                        0
        -0.48432810936979         1.15787599653746                        0
       -0.482660886962321         1.15667531284545                        0
       -0.480993664554852         1.15548178044334                        0
       -0.479326442147383         1.15429535495506                        0
       -0.477659219739913         1.15311599247142                        0
       -0.475991997332444         1.15194364954408                        0
       -0.474324774924975         1.15077828317957                        0
       -0.472657552517506         1.14961985083341                        0
       -0.470990330110037         1.14846831040435                        0
       -0.469323107702567         1.14732362022864                        0
       -0.467655885295098          1.1461857390745                        0
       -0.465988662887629         1.14505462613661                        0
        -0.46432144048016         1.14393024103066                        0
       -0.462654218072691         1.14281254378811                        0
       -0.460986995665222         1.14170149485088                        0
       -0.459319773257753         1.14059705506626                        0
       -0.457652550850284          1.1394991856818                        0
       -0.455985328442814         1.13840784834037                        0
       -0.454318106035345         1.13732300507525                        0
       -0.452650883627876         1.13624461830527                        0
       -0.450983661220407         1.13517265083011                        0
       -0.449316438812938          1.1341070658256                        0
       -0.447649216405468         1.13304782683913                        0
       -0.445981993997999         1.13199489778513                        0
        -0.44431477159053         1.13094824294061                        0
       -0.442647549183061         1.12990782694077                        0
       -0.440980326775592         1.12887361477472                        0
       -0.439313104368123          1.1278455717812                        0
       -0.437645881960654         1.12682366364438                        0
       -0.435978659553184          1.1258078563898                        0
       -0.434311437145715         1.12479811638027                        0
       -0.432644214738246         1.12379441031192    -6.97573699601726e-16
       -0.430976992330777         1.12279670521023     6.97573699601726e-16
       -0.429309769923308         1.12180496842618                        0
       -0.427642547515839         1.12081916763245     6.97573699601726e-16
       -0.425975325108369         1.11983927081966                        0
         -0.4243081027009         1.11886524629268                        0
       -0.422640880293431         1.11789706266697                        0
       -0.420973657885962         1.11693468886504                        0
       -0.419306435478493         1.11597809411289                        0
       -0.417639213071024         1.11502724793653                        0
       -0.415971990663555         1.11408212015859                        0
       -0.414304768256085         1.11314268089489                        0
       -0.412637545848616          1.1122089005512                        0
       -0.410970323441147         1.11128074981989                        0
       -0.409303101033678         1.11035819967675                        0
       -0.407635878626209         1.10944122137779                        0
       -0.405968656218739         1.10852978645613                        0
        -0.40430143381127          1.1076238667189                        0
       -0.402634211403801         1.10672343424423                        0
       -0.400966988996332         1.10582846137822                        0
       -0.399299766588863         1.10493892073202                        0
       -0.397632544181394         1.10405478517888                        0
       -0.395965321773925         1.10317602785136                        0
       -0.394298099366456         1.10230262213843                        0
       -0.392630876958986         1.10143454168273                        0
       -0.390963654551517         1.10057176037784                        0
       -0.389296432144048         1.09971425236551                        0
       -0.387629209736579         1.09886199203309                        0
        -0.38596198732911         1.09801495401084                        0
        -0.38429476492164         1.09717311316934                        0
       -0.382627542514171         1.09633644461699                        0
       -0.380960320106702         1.09550492369743                        0
       -0.379293097699233         1.09467852598713                        0
       -0.377625875291764         1.09385722729287                        0
       -0.375958652884295         1.09304100364941                        0
       -0.374291430476826         1.09222983131704                        0
       -0.372624208069356          1.0914236867793                        0
       -0.370956985661887         1.09062254674062                        0
       -0.369289763254418         1.08982638812407                        0
       -0.367622540846949         1.08903518806911                        0
        -0.36595531843948          1.0882489239294                        0
       -0.364288096032011         1.08746757327055                        0
       -0.362620873624541         1.08669111386804                        0
       -0.360953651217072         1.08591952370505                        0
       -0.359286428809603         1.08515278097041                        0
       -0.357619206402134         1.08439086405646                        0
       -0.355951983994665          1.0836337515571                        0
       -0.354284761587196         1.08288142226573                        0
       -0.352617539179727         1.08213385517327                        0
       -0.350950316772257         1.08139102946623                        0
       -0.349283094364788         1.08065292452476                        0
       -0.347615871957319         1.07991951992076                        0
        -0.34594864954985         1.07919079541602                        0
       -0.344281427142381         1.07846673096031                        0
       -0.342614204734911         1.07774730668964                        0
       -0.340946982327442         1.07703250292439                        0
       -0.339279759919974         1.07632230016756                        0
       -0.337612537512504         1.07561667910304                        0
       -0.335945315105035         1.07491562059385                        0
       -0.334278092697566         1.07421910568044                        0
       -0.332610870290097           1.073527115579                        0
       -0.330943647882628         1.07283963167984                        0
       -0.329276425475158          1.0721566355457                        0
       -0.327609203067689         1.07147810891017                        0
        -0.32594198066022         1.07080403367608                        0
       -0.324274758252751         1.07013439191393                        0
       -0.322607535845282         1.06946916586032                        0
       -0.320940313437812         1.06880833791647                        0
       -0.319273091030344         1.06815189064663                        0
       -0.317605868622874         1.06749980677667                        0
       -0.315938646215405         1.06685206919254                        0
       -0.314271423807936         1.06620866093886                        0
       -0.312604201400467         1.06556956521747                        0
       -0.310936978992998           1.064934765386                        0
       -0.309269756585528         1.06430424495652                        0
       -0.307602534178059         1.06367798759409                        0
        -0.30593531177059         1.06305597711548                        0
       -0.304268089363121         1.06243819748778                        0
       -0.302600866955652         1.06182463282706                        0
       -0.300933644548182         1.06121526739711                        0
       -0.299266422140714         1.06061008560812                        0
       -0.297599199733245         1.06000907201539                        0
       -0.295931977325775         1.05941221131813                        0
       -0.294264754918306         1.05881948835814                        0
       -0.292597532510837         1.05823088811867                        0
       -0.290930310103368         1.05764639572312                        0
       -0.289263087695899         1.05706599643393                        0
       -0.287595865288429         1.05648967565135                        0
        -0.28592864288096         1.05591741891228                        0
       -0.284261420473491         1.05534921188916                        0
